solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_195_10,(Intercept),3403.41804111386,1374980.88860999,1.7345210934699,3403.41804111386,0.807065779440547,1374980.88860999,1.7345210934699,3403.41804111386,0.807065779440547,TRUE,,,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,,,,,,,,,
1_195_10,AA,499.826062530078,125384.165293467,0.158170547161927,310.35684478581,0.0735961277209991,125384.165293467,0.158170547161927,310.35684478581,0.0735961277209991,TRUE,0.327110329633627,0.350758041077505,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,16209456.785878,40122.4177868267,0.327110329633627,0.350758041077505,0.00711942303061587,0.00773524782167311,129.278340274779,285.648465235526,0.00350251653748046
1_195_10,AI,417.653430392375,27671.7608882312,0.0349075782446796,68.4944576441367,0.0162423575882059,27671.7608882312,0.0349075782446796,68.4944576441367,0.0162423575882059,TRUE,0.0578482974204138,0.0774108326964858,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,2866584.733729,7095.50676665594,0.0578482974204138,0.0774108326964858,0.00408466552610508,0.00965321574577507,103.59242208356,28.9827718800048,0.00873093434601202
1_195_10,AS,554.120700372846,48515.5525108844,0.0612017591579375,120.088001264565,0.0284769355898238,48515.5525108844,0.0612017591579375,120.088001264565,0.0284769355898238,TRUE,0.0932303719705267,0.135720647983588,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,4619889.8313,11435.3708695545,0.0932303719705267,0.135720647983588,0.00665647609514598,0.0105014522602225,95.2249246314062,76.119272832318,0.0169464961130075
1_195_10,BA,0,0,0,0,0,0,0,0,0,TRUE,0.0102136071931573,0,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,506119.83,1353.26157754011,0.0102136071931573,0,0,0,Inf,0,0
1_195_10,BI,0,0,0,0,0,0,0,0,0,TRUE,0.0102340584288612,0,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,507133.26,1345.18106100796,0.0102340584288612,0,0,0,Inf,0,0
1_195_10,LA,0,0,0,0,0,0,0,0,0,TRUE,0.167017822132368,0,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,8276315.13000001,20485.928539604,0.167017822132368,0,0,0,Inf,0,0
1_195_10,LI,382.230940533586,66920.3610356917,0.0844191935761172,165.644458009138,0.0392799156607278,66920.3610356917,0.0844191935761172,165.644458009138,0.0392799156607278,TRUE,0.15160255676262,0.187207489001019,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,7512435.01,18734.2518952618,0.15160255676262,0.187207489001019,0.00821886185931248,0.00890794541937631,112.259331744987,153.97422836472,0.00347480334036732
1_195_10,RA,65.7366459472926,3254.98083267007,0.0041061173721578,14.7284200573306,0.00349260762853777,3254.98083267007,0.0041061173721578,14.7284200573306,0.00349260762853777,TRUE,0.00132529367226659,0.00910570085098032,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,65672.92,938.184571428572,0.00132529367226659,0.00910570085098032,0.0388944905121083,0.0495635161748567,20.1761310975611,36.490210912035,0.0401774916053341
1_195_10,RI,20.3151338121909,845.483156024483,0.00106656636499181,3.82571563811983,0.000907206853844663,845.483156024483,0.00106656636499181,3.82571563811983,0.000907206853844663,TRUE,0.000692035283836271,0.00236521106853535,0,0.0769406114354535,0.205436999385662,0.755708397221395,6.61012321613376,0.000117514676810426,30390.9623547242,10,195,1,1,1950,1,34292.76,489.896571428572,0.000692035283836271,0.00236521106853535,0.00507546649118372,0.0246548588105619,40.5599564647116,2.4864536324315,0.00706086573431275
